| 5622 |  90620 |  .  4   ..  ....  ...  ...  |        |
| 3475 |  90905 |  .  20  ..  .v..  ...  ...  |        |
| 3472 |  90915 |  .  1   ..  .u..  ...  ...  |        |
| 5630 |  90955 |  .  01  .t  ....  ...  ...  |        |
| 3471 |  91014 |  .  0   ..  .vv.  ...  ...  |        |
| 3476 |  91041 |  .  00  n.  vvv.  ...  ...  |        |
| 3477 |  91105 |  .  02  n.  ....  ...  ...  |        |
| 5634 |  91152 |  .  00  .t  ....  ...  ...  |        |
| 3478 |  91172 |  .  0   ..  ....  u..  ...  |        |
| 3481 |  91250 |  .  01  nt  vvv.  ...  b..  |        |
| 3484 |  91315 |  .  1   ..  .vv.  ...  ...  |        |
| 5639 |  91342 |  s  0   ..  ....  ...  .c.  |        |
| 3482 |  91461 |  .  02  ..  .vv.  ...  ...  |        |
| 3485 |  91499 |  .  0   ..  ....  u.u  ..i  |  3017  |
| 3487 |  91675 |  .  11  n.  ....  ...  ...  |        |
| 3486 |  91689 |  .  00  ..  .v..  ...  ...  |        |
| 5643 |  91744 |  .  01  .t  ....  ...  ...  |        |
| 5644 |  91774 |  s  0   ..  ....  ...  ...  |        |
| 3489 |  92024 |  .  00  .t  ....  ...  ...  |        |
| 3493 |  92098 |  .  11  n.  ....  ...  ...  |        |
| 3492 |  92226 |  .  0   ..  .uv.  ...  ...  |        |
| 3497 |  92269 |  .  11  n.  ....  ...  ...  |        |
| 3495 |  92367 |  .  41  ..  ....  ...  ...  |        |
| 3500 |  92524 |  .  00  ..  .v..  ...  ...  |        |
| 3992 |  92586 |  .  00  ..  ....  v..  ...  |        |
| 3502 |  92649 |  .  00  ..  .vv.  ...  b..  |        |
| 5666 |  92760 |  .  00  .c  ....  ...  ...  |        |
| 3507 |  92779 |  d  01  ..  ....  ...  ...  |        |
| 3510 |  92963 |  .  00  ..  .u..  ...  ...  |        |
| 3514 |  92969 |  .  11  ..  .u..  ...  ...  |        |
| 3513 |  92997 |  .  11  ..  .u..  ...  ...  |        |
| 3505 |  93015 |  .  20  ..  .vv.  ..v  .ci  |  3018  |
| 5671 |  93082 |  .  0   .t  ....  ...  ...  |        |
| 5675 |  93219 |  .  0   .t  ....  ...  ...  |        |
| 3515 |  93299 |  .  3   ..  .v.b  ...  ...  |        |
| 3518 |  93393 |  .  00  n.  .vv.  ...  ...  |        |
| 5679 |  93634 |  .  00  .t  ....  ...  ...  |        |
| 5682 |  94009 |  .  03  ..  ....  ...  ...  |        |
| 3530 |  94068 |  .  02  ..  .v..  ...  ...  |        |
| 3536 |  94083 |  .  1   ..  ....  ..u  ..i  |  3019  |
| 3528 |  94124 |  .  01  ..  .2..  2..  ...  |        |
| 5689 |  94278 |  .  01  .t  ....  ...  ...  |        |
| 5690 |  94410 |  .  01  .t  ....  ...  ...  |        |
| 3533 |  94434 |  .  0   n.  ....  ...  ...  |        |
| 3534 |  94437 |  .  0   n.  ....  ...  ...  |        |
| 3541 |  94755 |  .  10  ..  .u..  ...  ...  |        |
| 5697 |  94807 |  .  0   .t  ....  ...  ...  |        |
| 5699 |  94947 |  .  1   .t  ....  ...  ...  |        |
| 5704 |  95204 |  .  00  ..  v...  ...  ...  |        |
| 3546 |  95222 |  .  0   ..  .u..  ...  ...  |        |
| 3548 |  95253 |  .  0   ..  ....  v..  ...  |        |
| 3549 |  95306 |  .  0   .t  ....  ...  ...  |        |
| 3550 |  95372 |  .  00  ..  .u..  u..  ...  |        |
| 3552 |  95485 |  .  0   ..  .u..  ...  ...  |        |
| 5709 |  95544 |  .  4   ..  ....  ...  ...  |        |
| 3556 |  95576 |  .  23  ..  ....  ...  ...  |        |
| 5710 |  95606 |  d  00  ..  ....  ...  ...  |        |
| 5717 |  96001 |  .  0   .t  ....  ...  ...  |        |
| 5718 |  96015 |  .  0   .t  ....  ...  ...  |        |
| 3563 |  96164 |  .  1   .c  ....  ...  ...  |        |
| 3558 |  96178 |  .  01  ..  ....  u..  ...  |        |
| 5721 |  96183 |  .  20  ..  ....  ..u  ..i  |  3020  |
| 3559 |  96199 |  .  0   ..  ....  v..  ...  |        |
| 5722 |  96245 |  .  00  ..  v...  ...  ...  |        |
| 3565 |  96496 |  .  00  ..  .v..  ...  ...  |        |
| 5725 |  96555 |  .  0   .t  ....  ...  ...  |        |
| 5727 |  96590 |  .  00  nt  ....  ...  ...  |        |
| 3569 |  96630 |  .  00  ..  vvv.  b..  ...  |        |
| 3572 |  96693 |  .  1   ..  vvv.  ...  ...  |        |
| 5730 |  96742 |  .  00  .t  ....  ...  ...  |        |
| 5732 |  96787 |  .  00  .t  ....  ...  ...  |        |
| 3575 |  96825 |  .  00  .c  .v..  ...  ...  |        |
| 5737 |  96940 |  .  03  ..  ....  ...  ...  |        |
| 5738 |  96984 |  .  1   ..  ..v.  ...  ...  |        |
| 5739 |  96994 |  .  00  .t  ....  ...  ...  |        |
| 3576 |  97067 |  .  01  ..  .uv.  ...  ...  |        |
| 5742 |  97086 |  .  52  ..  ....  ...  ...  |        |
| 3579 |  97244 |  .  3   n.  ....  ...  ...  |        |
| 5747 |  97377 |  s  0   ..  ....  ...  ...  |        |
| 3581 |  97491 |  .  0   n.  ....  ...  ...  |        |
| 3582 |  97515 |  .  2   n.  ....  ...  ...  |        |
| 3580 |  97534 |  .  01  ..  vvv.  ...  ...  |        |
| 5751 |  97554 |  .  0   .t  ....  ...  ...  |        |
| 3586 |  97635 |  .  10  ..  .v..  ...  ...  |        |
| 3585 |  97679 |  .  01  n.  .uub  u..  ...  |        |
| 5753 |  97698 |  .  2   .t  ....  ...  ...  |        |
| 3583 |  97749 |  .  20  n.  vvv.  v..  ...  |        |
| 3588 |  97757 |  .  01  n.  .v..  v..  ...  |        |
| 5756 |  97895 |  .  0   ..  ..v.  ...  ...  |        |
| 5758 |  98019 |  .  01  .t  ....  ...  ...  |        |
| 3592 |  98234 |  .  02  n.  .u..  ...  ...  |        |
| 3594 |  98325 |  .  0   ..  .v..  ...  ...  |        |
| 5761 |  98377 |  .  2   .t  ....  ...  ...  |        |
| 3596 |  98385 |  d  00  n.  ....  ...  ...  |        |
| 3605 |  98401 |  .  00  ..  .u..  ...  ...  |        |
| 3597 |  98512 |  .  4   ..  .vv.  ...  ...  |        |
| 5764 |  98565 |  .  01  .t  ....  ...  ...  |        |
| 3604 |  98583 |  s  00  .c  ....  ...  ...  |        |
| 3598 |  98608 |  s  01  ..  ....  ...  ...  |        |
| 3608 |  98702 |  .  11  .c  ....  ...  ...  |        |
| 3607 |  98896 |  d  00  ..  ....  ...  ...  |        |
| 3609 |  98920 |  .  20  ..  .u..  ...  ...  |        |
| 3613 |  99026 |  .  1   nc  .v..  ...  ...  |        |
| 3611 |  99080 |  .  11  n.  .v.b  ...  ...  |        |
| 3615 |  99145 |  .  01  ..  .u..  ...  ...  |        |
| 3616 |  99234 |  .  0   n.  ....  ...  ...  |        |
| 3618 |  99457 |  .  00  n.  ....  ...  ...  |        |
| 5784 |  99849 |  .  4   ..  ....  ...  ...  |        |
| 3621 |  99878 |  .  01  ..  ....  v..  ...  |        |
| 3631 | 100261 |  s  00  ..  .v..  ...  ...  |        |
| 3628 | 100283 |  .  02  n.  ....  ...  ...  |        |
| 3632 | 100524 |  .  2   n.  ....  ...  ...  |        |
| 5798 | 100555 |  .  0   .t  ....  ...  ...  |        |
| 3633 | 100587 |  .  0   n.  ....  ...  ...  |        |
| 5802 | 100732 |  s  0   ..  ....  ...  ...  |        |
| 3963 | 100965 |  .  0   .c  .u..  ...  ...  |        |
| 3637 | 101017 |  .  20  n.  ....  ...  ...  |        |
| 5807 | 101088 |  .  00  .t  ....  ...  ...  |        |
| 3639 | 101090 |  .  00  n.  ....  ...  ...  |        |
| 3645 | 101507 |  .  00  n.  ....  ...  ...  |        |
| 3649 | 101716 |  .  02  n.  vv..  ...  ...  |        |
| 5813 | 101721 |  .  0   .t  ....  ...  ...  |        |
| 3647 | 101773 |  .  00  ..  ....  ...  .s.  |        |
| 5817 | 101972 |  .  0   ..  ....  v..  ...  |        |
| 3652 | 102092 |  .  00  n.  ....  ...  ...  |        |
| 3655 | 102155 |  .  0   ..  vvv.  v..  ...  |        |
| 3656 | 102253 |  .  52  ..  ....  ...  ...  |        |
| 5824 | 102371 |  .  5   ..  ....  ...  ...  |        |
| 5828 | 102427 |  .  0   ..  ....  ...  b..  |        |
| 5837 | 102755 |  .  00  .t  ....  ...  ...  |        |
| 3661 | 102790 |  .  00  n.  ....  ...  ...  |        |
| 3666 | 102843 |  .  1   .c  .u..  ...  ...  |        |
| 3665 | 102891 |  .  00  ..  .v..  ...  ...  |        |
| 3668 | 103145 |  .  1   .c  .v..  ...  ...  |        |
| 5841 | 103253 |  d  0   ..  ....  ...  ...  |        |
| 3676 | 103598 |  .  01  ..  .v..  ...  ...  |        |
| 3673 | 103673 |  .  00  n.  ....  ...  ...  |        |
| 3677 | 103734 |  .  00  .t  vvv.  ...  ...  |        |
| 5852 | 103763 |  s  01  ..  ....  ...  ...  |        |
| 3680 | 104085 |  .  20  n.  ....  ...  ...  |        |
| 3683 | 104148 |  .  00  n.  ....  u..  ...  |        |
| 3686 | 104172 |  .  12  .t  ....  ...  ...  |        |
| 3687 | 104185 |  .  1   n.  .vv.  v.b  .ci  |  3021  |
| 3689 | 104281 |  .  02  n.  ....  ...  ...  |        |
| 5860 | 104342 |  .  0   .t  ....  ...  ...  |        |
| 3692 | 104357 |  .  0   n.  ....  ...  ...  |        |
| 3690 | 104365 |  .  0   .c  .u..  ...  ...  |        |
| 5868 | 104634 |  .  0   ..  .u..  ...  .s.  |        |
| 5875 | 104941 |  .  1   .t  ....  ...  ...  |        |
| 3698 | 105164 |  .  00  n.  ....  ...  ...  |        |
| 5879 | 105179 |  .  0   .t  ....  ...  ...  |        |
| 3700 | 105224 |  .  00  n.  ....  ...  ...  |        |
| 3703 | 105268 |  .  10  ..  .v.b  u..  ...  |        |
| 3702 | 105282 |  .  0   .t  vvv.  ...  ...  |        |
| 5881 | 105345 |  s  00  ..  ....  ...  ...  |        |
| 3704 | 105411 |  .  3   n.  .u..  ...  ...  |        |
| 3705 | 105574 |  .  00  n.  .v..  ...  ...  |        |
| 3706 | 105623 |  .  40  ..  ....  ...  ...  |        |
| 3707 | 105665 |  .  0   n.  .u..  ..c  ..i  |  3022  |
| 3711 | 105864 |  .  0   n.  .u..  ...  ...  |        |
| 3714 | 105942 |  .  1   n.  .vub  u..  ...  |        |
| 3715 | 105966 |  .  10  n.  .u..  ...  ...  |        |
| 3718 | 105972 |  .  00  ..  .v..  ...  ...  |        |
| 3716 | 106003 |  .  0   n.  ....  ...  ...  |        |
| 3712 | 106044 |  s  1   ..  ....  ...  ...  |        |
| 5895 | 106131 |  d  00  .t  ....  ...  ...  |        |
| 5896 | 106143 |  .  0   n.  .u..  ...  ...  |        |
| 3995 | 106474 |  .  0   ..  ....  u..  ...  |        |
| 3721 | 106564 |  .  02  ..  .vv.  ...  ...  |        |
| 3724 | 106723 |  .  0   nc  .uv.  ...  ...  |        |
| 5908 | 106725 |  .  0   .t  ....  ...  ...  |        |
| 3725 | 106801 |  .  10  n.  .uv.  ...  ...  |        |
| 3729 | 106944 |  .  02  .c  ....  ...  ...  |        |
| 5909 | 106953 |  .  0   .t  ....  ...  ...  |        |
| 3732 | 107151 |  .  0   ..  .u..  ...  ...  |        |
| 3734 | 107299 |  .  12  .c  ....  ...  ...  |        |
| 3737 | 107350 |  .  00  n.  .u..  ...  ...  |        |
| 3735 | 107423 |  .  01  ..  .u..  ...  ...  |        |
| 5925 | 107708 |  .  51  ..  ....  ...  ...  |        |
| 3744 | 107734 |  .  0   n.  .u..  ...  ...  |        |
| 3996 | 107747 |  .  13  ..  ....  ...  ...  |        |
| 3745 | 107749 |  .  0   ..  .v..  ...  ...  |        |
| 5929 | 107869 |  .  01  .t  ....  ...  ...  |        |
| 5932 | 107998 |  .  0   .t  ....  ...  ...  |        |
| 3755 | 108133 |  s  0   ..  ....  ...  ...  |        |
| 3749 | 108165 |  .  02  .t  .uv.  ...  ...  |        |
| 5935 | 108166 |  .  00  ..  ..v.  ...  ...  |        |
| 5936 | 108224 |  .  00  ..  v.v.  ...  ...  |        |
| 3751 | 108339 |  .  00  n.  .v..  ...  ...  |        |
| 3753 | 108402 |  .  00  .t  ....  ...  ...  |        |
| 5941 | 108473 |  .  62  ..  ....  ...  ...  |        |
| 3757 | 108494 |  s  20  ..  ....  ...  ...  |        |
| 5943 | 108601 |  s  0   ..  ....  ...  ...  |        |
| 3759 | 108612 |  .  0   ..  .u..  ...  ...  |        |
| 5944 | 108646 |  .  0   ..  ....  ...  a..  |        |
| 5945 | 108672 |  .  20  ..  ..v.  ...  ...  |        |
| 3763 | 108758 |  .  3   n.  .u..  ...  ...  |        |
| 3765 | 108874 |  .  2   n.  .u..  ...  ...  |        |
| 5950 | 108972 |  .  0   .t  ....  ...  ...  |        |
| 3767 | 108975 |  .  00  ..  .vv.  v..  ...  |        |
| 3768 | 109056 |  .  0   nt  vvv.  ...  ...  |        |
| 3769 | 109102 |  .  0   n.  ....  ...  ...  |        |
| 3770 | 109190 |  .  11  n.  .u..  ...  ...  |        |
| 3772 | 109458 |  .  02  n.  ....  ...  ...  |        |
| 3773 | 109471 |  .  0   ..  vv..  ...  ...  |        |
| 3771 | 109472 |  .  02  ..  .uv.  ...  ...  |        |
| 3776 | 109654 |  .  0   ..  .uv.  ...  ...  |        |
| 3778 | 109831 |  .  00  n.  .u..  ...  ...  |        |
| 3780 | 109939 |  .  00  n.  vvv.  ...  ...  |        |
| 5966 | 110058 |  s  00  ..  ....  ...  ...  |        |
| 5975 | 110535 |  .  0   .t  ....  ...  ...  |        |
| 3790 | 110573 |  .  0   ..  v.v.  ...  ...  |        |
| 3791 | 110602 |  .  02  n.  .u..  ...  ...  |        |
| 3788 | 110668 |  .  00  n.  ....  ...  ...  |        |
| 3793 | 110746 |  .  0   n.  .v..  ...  ...  |        |
| 3795 | 110807 |  .  0   n.  .u..  ...  ...  |        |
| 3797 | 110817 |  .  0   ..  .v..  ...  ...  |        |
| 3796 | 110882 |  .  01  .c  .v..  ..c  ..i  |  3023  |
| 5985 | 111086 |  .  01  n.  ....  ...  ...  |        |
| 5986 | 111138 |  .  01  n.  ....  ...  ...  |        |
| 3804 | 111278 |  .  00  n.  ....  ...  ...  |        |
| 3803 | 111310 |  s  0   n.  ....  ...  ...  |        |
| 3808 | 111379 |  .  0   .t  ....  ...  ...  |        |
| 5993 | 111563 |  .  01  ..  ..v.  ...  ...  |        |
| 5994 | 111568 |  .  0   .t  ....  ...  ...  |        |
| 3811 | 111594 |  .  21  n.  .vv.  ...  ...  |        |
| 3814 | 111809 |  .  2   n.  v2v.  ...  a..  |        |
| 5999 | 111877 |  s  00  ..  ....  ...  ...  |        |
| 3816 | 111967 |  .  1   n.  ....  ...  ...  |        |
| 6000 | 112088 |  s  0   ..  ....  ...  ...  |        |
| 6002 | 112162 |  .  00  .t  ....  ...  ...  |        |
| 3819 | 112179 |  .  00  n.  ....  ...  ...  |        |
| 6003 | 112263 |  .  2   .t  ....  ...  ...  |        |
| 6007 | 112402 |  .  01  .t  ....  ...  ...  |        |
| 6008 | 112414 |  .  10  n.  ....  ...  ...  |        |
| 3823 | 112533 |  .  0   .c  ....  ...  ...  |        |
| 3824 | 112567 |  .  00  n.  ....  ...  ...  |        |
| 3825 | 112615 |  .  20  n.  ....  ...  ...  |        |
| 6012 | 112671 |  d  00  ..  ....  ...  ...  |        |
| 6017 | 112870 |  .  00  .c  ....  ...  ...  |        |
| 6018 | 112882 |  s  20  ..  ....  ...  ...  |        |
| 3830 | 112998 |  .  0   ..  vvv.  ...  ...  |        |
| 6027 | 113196 |  .  00  .t  ....  ...  ...  |        |
| 3833 | 113327 |  .  0   n.  .vv.  v..  ...  |        |
| 3834 | 113360 |  .  00  n.  ....  ...  ...  |        |
| 3835 | 113371 |  .  0   n.  ....  ...  ...  |        |
| 6035 | 113449 |  .  1   .t  ....  ...  ...  |        |
| 3839 | 113561 |  .  00  ..  .uv.  b..  ..i  |  3024  |
| 3845 | 113957 |  .  10  n.  .uv.  ...  ...  |        |
| 3843 | 113969 |  .  0   ..  vvv.  ...  ...  |        |
| 3848 | 114155 |  .  1   n.  vvv.  ...  ...  |        |
| 3855 | 114366 |  .  01  ..  .u..  u..  ...  |        |
| 3856 | 114371 |  .  01  ..  .u..  ...  ...  |        |
| 6045 | 114404 |  s  01  ..  ....  ...  ...  |        |
| 6047 | 114489 |  s  01  .c  ....  ...  ...  |        |
| 6048 | 114506 |  d  0   ..  ....  ...  ...  |        |
| 6049 | 114512 |  .  4   ..  ....  ...  ...  |        |
| 3859 | 114775 |  .  0   ..  .vv.  ...  ...  |        |
| 3860 | 114822 |  .  00  ..  vvv.  ...  ...  |        |
| 3862 | 114831 |  .  00  ..  vv..  ...  .s.  |        |
| 3863 | 114924 |  .  00  .c  .u..  ...  ...  |        |
| 3868 | 115144 |  .  0   ..  .u..  ...  ...  |        |
| 3874 | 115395 |  .  01  .t  ....  ...  ...  |        |
| 6067 | 115443 |  .  0   .t  ....  ...  ...  |        |
| 3881 | 115953 |  .  00  ..  .v..  ...  ...  |        |
| 3882 | 115996 |  .  0   .t  ....  ...  ...  |        |
| 3885 | 116118 |  .  0   ..  vvv.  ...  ...  |        |
| 3889 | 116264 |  s  00  n.  .u..  ...  ...  |        |
| 3891 | 116355 |  .  00  ..  .u..  ...  ...  |        |
| 3893 | 116380 |  .  1   ..  .u..  ...  ...  |        |
| 3894 | 116465 |  s  00  n.  ....  ...  ...  |        |
| 6094 | 116624 |  .  4   ..  ....  ...  ...  |        |
| 3897 | 116709 |  .  1   ..  vvv.  ...  ...  |        |
| 3901 | 116972 |  .  21  .t  ....  ...  ...  |        |
| 3902 | 117020 |  s  00  n.  .vv.  ...  ...  |        |
| 3908 | 117245 |  s  01  n.  .v..  ...  ...  |        |
| 3909 | 117301 |  .  10  ..  .v..  ...  ...  |        |
| 3912 | 117420 |  .  21  ..  .v..  ...  ...  |        |
| 3914 | 117503 |  .  30  .t  ....  ...  ...  |        |
| 6111 | 117514 |  .  0   ..  ..v.  ...  ...  |        |
| 3919 | 117681 |  .  2   ..  .u..  ...  ...  |        |
| 3997 | 117689 |  .  00  n.  ....  ...  ...  |        |
| 6117 | 117777 |  .  00  .t  ....  ...  ...  |        |
| 3920 | 117887 |  s  0   n.  .u..  ...  ...  |        |
| 6122 | 118036 |  s  00  ..  ....  ...  ...  |        |
| 3923 | 118071 |  .  01  ..  .v..  ...  ...  |        |
| 3925 | 118178 |  .  20  ..  .u..  ...  ...  |        |
| 3927 | 118224 |  .  4   n.  ....  ...  ...  |        |
| 6125 | 118320 |  .  4   ..  ....  ...  ...  |        |
